parcel_id,source_id,observation_time,air_temperature_c,dewpoint_temperature_c,relative_humidity_pct,precipitation_m,solar_radiation_jm2,wind_u_10m,wind_v_10m,evaporation_m
5,3,2023-08-15 12:00:00,31.057526,7.604248,23.169413,0.0,3.227328e+06,1.8771973,0.039413452,-0.00010411115
5,3,2023-08-16 12:00:00,29.723053,12.187653,33.994553,0.0,3.248832e+06,2.4261475,0.44610596,-0.00010684109
5,3,2023-08-17 12:00:00,30.123688,9.349579,27.507034,0.0,3.292672e+06,2.2647552,0.3316803,-0.00011549983
5,3,2023-08-18 12:00:00,29.702057,13.955109,38.199986,0.0,3.125184e+06,1.9229279,-0.22259521,-0.00011043367
5,3,2023-08-19 12:00:00,32.41568,16.476227,38.476078,0.0,3.166912e+06,1.5383301,-0.9512024,-0.000117582036
5,3,2023-08-20 12:00:00,35.47159,15.5399475,30.55847,0.0,3.139968e+06,0.8199463,-1.2291565,-0.0001231886
5,3,2023-08-21 12:00:00,38.417633,11.447662,19.93087,0.0,3.187584e+06,0.8312683,-1.2475128,-0.0001138309
5,3,2023-08-22 12:00:00,37.576813,11.619049,21.098455,0.0,3.138944e+06,0.21984863,0.047454834,-0.00010660547
5,3,2023-08-23 12:00:00,38.791656,11.577545,19.700779,0.0,3.143872e+06,-0.9682617,-0.3184204,-9.5858704e-05
5,3,2023-08-24 12:00:00,37.03189,13.080475,23.923939,0.0,3.141056e+06,1.8989258,-0.42282104,-8.647097e-05
5,3,2023-08-25 12:00:00,36.50186,7.7794495,17.294735,0.0,2.892608e+06,1.4832306,-1.4795685,-8.545024e-05
5,3,2023-08-26 12:00:00,29.382233,9.838043,29.663149,3.8146973e-06,2.860736e+06,2.514206,-0.48568726,-7.410045e-05
5,3,2023-08-27 12:00:00,25.810211,5.8944397,27.951431,0.0,3.20448e+06,1.4366608,-4.763855,-7.383176e-05
5,3,2023-08-28 12:00:00,28.55655,7.8541565,27.214903,0.0,3.16576e+06,0.06796265,-3.4032288,-9.318651e-05
5,3,2023-08-29 12:00:00,29.61856,10.391266,30.363884,0.0,3.131712e+06,1.0866241,-3.4316254,-8.225604e-05
5,3,2023-08-30 12:00:00,30.47403,10.438873,28.999863,0.0,3.10528e+06,-1.1240387,-2.6352844,-8.2825776e-05
5,3,2023-08-31 12:00:00,32.92325,9.156647,23.158812,0.0,3.13184e+06,1.1763763,1.613617,-9.307079e-05
5,3,2023-09-01 12:00:00,30.277496,12.613434,33.86206,0.0,3.072704e+06,2.5668793,1.9128113,-7.4294396e-05
5,3,2023-09-02 12:00:00,25.30484,12.578766,45.170677,4.7683716e-06,2.520256e+06,2.5750427,1.2779083,-0.00010191905
5,3,2023-09-03 12:00:00,19.464752,15.141998,76.092926,0.0015878677,1.70944e+06,-2.0090027,1.6065369,-0.00033231918
5,3,2023-09-04 12:00:00,23.94107,12.795807,49.709953,2.670288e-05,2.564544e+06,0.29338074,6.4560394,-0.00020251842
5,3,2023-09-05 12:00:00,25.19278,13.634186,48.716743,0.0,2.127744e+06,0.6980133,2.6091614,-0.00016616541
5,3,2023-09-06 12:00:00,28.455963,14.40567,42.270554,0.0,2.686848e+06,0.17723083,1.3998871,-0.00020852825
5,3,2023-09-07 12:00:00,29.121002,15.602203,43.92622,2.3841858e-06,2.3232e+06,0.12530518,4.094742,-0.00016664201
5,3,2023-09-08 12:00:00,28.765045,14.100739,40.70773,0.0,2.609216e+06,0.58102417,3.7616577,-0.00017196126
5,3,2023-09-09 12:00:00,24.480621,17.319244,64.37619,2.7656555e-05,1.97568e+06,1.9275055,2.8418427,-0.00011838833
5,3,2023-09-10 12:00:00,26.846832,15.161957,48.75935,1.4305115e-06,2.261952e+06,0.9186249,2.4580536,-0.00013948488
5,3,2023-09-11 12:00:00,24.9086,13.5961,49.42633,1.2397766e-05,2.866624e+06,2.337906,0.9257355,-0.00015180628
5,3,2023-09-12 12:00:00,26.263336,13.895905,46.504017,4.7683716e-07,2.730624e+06,1.5071716,-0.82785034,-0.00014030072
5,3,2023-09-13 12:00:00,29.69571,12.139374,33.94018,0.0,2.453952e+06,-1.370163,-1.0795746,-0.00013209716
5,3,2023-09-14 12:00:00,29.435211,14.710144,40.733154,8.010864e-05,2.139904e+06,0.7585144,-0.59866333,-0.00012539164
5,3,2023-09-15 12:00:00,26.954254,"17832,000",57.419395,7.343292e-05,1.933184e+06,1.7452087,3.3410034,-8.9590205e-05
5,3,2023-09-16 12:00:00,22.4086,15.606354,65.416405,5.2452087e-05,1.029056e+06,1.0772247,3.884842,-8.5737556e-05
5,3,2023-09-17 12:00:00,23.334381,10.886078,45.459576,0.0,2.544576e+06,4.7848053,5.446106,-0.00014714431
5,3,2023-09-18 12:00:00,21.739655,13.213257,58.374416,0.00014400482,1.970752e+06,1.4072113,0.39346313,-0.00017160783
5,3,2023-09-19 12:00:00,24.417633,12.094635,46.13637,6.2942505e-05,2.007296e+06,-0.42071533,-1.4739227,-0.00015208754
5,3,2023-09-20 12:00:00,24.271637,9.948639,40.363697,0.0,2.869632e+06,3.0598755,0.32582092,-0.00015250035
5,3,2023-09-21 12:00:00,20.141022,17.648346,85.58749,0.0006008148,585664.0,5.206955,3.262558,-0.0001556864
5,3,2023-09-22 12:00:00,21.274078,9.414703,46.705135,0.0,2.775232e+06,1.5436249,-2.8114166,-0.00014704955
5,3,2023-09-23 12:00:00,24.700104,7.08255,32.40355,0.0,2.859648e+06,-1.4069061,-1.6919556,-0.00016182824
5,3,2023-09-24 12:00:00,29.396149,7.7863464,25.80435,0.0,2.839616e+06,-0.65075684,-0.14204407,-0.00015427428
5,3,2023-09-25 12:00:00,30.601715,9.8750305,27.724287,0.0,2.79008e+06,-0.23504639,-0.42300415,-0.000115342904
5,3,2023-09-26 12:00:00,29.31607,12.363586,35.206432,0.0,2.655488e+06,1.4903564,0.2843933,-7.2733965e-05
5,3,2023-09-27 12:00:00,29.681305,12.523163,34.835545,0.0,2.733248e+06,1.5808411,-0.16578674,-5.4439763e-05
5,3,2023-09-28 12:00:00,30.882477,11.854462,31.118113,0.0,2.725952e+06,0.060333252,-1.4204407,-4.4117216e-05
5,3,2023-09-29 12:00:00,33.89908,9.622467,22.623638,0.0,2.722176e+06,-1.6933899,-1.3733063,-3.189058e-05
5,3,2023-09-30 12:00:00,33.761627,10.649567,24.417883,0.0,2.698176e+06,-0.59835815,1.0321045,-2.0537991e-05
5,3,2023-10-01 12:00:00,34.00357,8.548431,20.921667,0.0,2.699456e+06,-1.0818024,0.35047913,-1.9605272e-05
5,3,2023-10-02 12:00:00,32.2211,9.952545,25.416643,0.0,2.670976e+06,1.1122589,-0.24165344,-1.8193386e-05
5,3,2023-10-03 12:00:00,31.876617,12.99118,31.68529,0.0,2.629632e+06,0.74638367,-0.24855042,-1.6860664e-05
5,3,2023-10-04 12:00:00,31.552399,12.200348,30.643236,0.0,2.605504e+06,0.7145691,-0.16017151,-1.8759863e-05
5,3,2023-10-05 12:00:00,32.00772,11.412018,28.349028,0.0,2.6064e+06,-1.2384338,-1.2961121,-1.6588485e-05
5,3,2023-10-06 12:00:00,33.117584,10.59317,25.220373,0.0,2.381568e+06,-1.5272675,1.2243652,-1.5003374e-05
5,3,2023-10-07 12:00:00,33.129303,5.5225525,17.858234,0.0,2.452864e+06,-1.3418579,1.2677002,-1.7152634e-05
5,3,2023-10-08 12:00:00,32.10074,10.576416,26.678616,0.0,2.54272e+06,-0.7160797,-1.6481171,-2.2043241e-05
5,3,2023-10-09 12:00:00,30.928864,8.504456,24.81215,0.0,2.573184e+06,-0.13380432,-0.8883209,-2.0361738e-05
5,3,2023-10-10 12:00:00,29.853668,9.466827,28.158205,0.0,2.55136e+06,-0.42015076,-0.5851288,-1.7416198e-05
5,3,2023-10-11 12:00:00,29.839996,10.830109,30.868092,0.0,2.52736e+06,0.51786804,-0.20970154,-1.921691e-05
5,3,2023-10-12 12:00:00,30.629791,9.109161,26.291859,0.0,2.489472e+06,0.06362915,0.97436523,-2.4787383e-05
5,3,2023-10-13 12:00:00,26.497223,10.346924,36.31491,0.0,1.498624e+06,1.358078,1.308609,-1.632492e-05
5,3,2023-10-14 12:00:00,23.29654,15.576965,61.873478,1.4305115e-05,1.60256e+06,2.1105804,-0.19615173,-4.3701613e-05
5,3,2023-10-15 12:00:00,24.754059,13.517242,49.62916,0.0,2.235648e+06,1.6649933,3.099762,-2.4300767e-05
5,3,2023-10-16 12:00:00,24.03189,15.340942,58.304413,0.0,1.358528e+06,1.869812,3.6111298,-3.8121827e-05
5,3,2023-10-17 12:00:00,23.050201,18.205322,74.18957,8.4877014e-05,1.524352e+06,1.9731293,7.4609985,-0.00014811661
5,3,2023-10-18 12:00:00,21.666107,15.5989685,68.4131,0.00017499924,1.610048e+06,5.33403,3.6699524,-0.00014348328
5,3,2023-10-19 12:00:00,19.184479,18.212769,94.10503,0.0010466576,249920.0,6.062561,8.048218,-0.00016111508
5,3,2023-10-20 12:00:00,17.979095,9.4062195,57.275105,1.6212463e-05,1.598464e+06,5.4161987,-1.6468048,-0.00014211633
5,3,2023-10-21 12:00:00,18.709229,8.425354,51.208324,7.534027e-05,2.095616e+06,0.7117157,1.5548706,-0.00017312821
5,3,2023-10-22 12:00:00,14.366364,11.51059,82.96951,0.0016322136,457984.0,-3.1030273,-0.9549408,-0.00014696922
5,3,2023-10-23 12:00:00,16.326324,11.839325,74.77052,0.00023508072,1.59104e+06,2.0944366,1.7434998,-0.00017832196
5,3,2023-10-24 12:00:00,17.091705,11.267303,68.58181,6.198883e-05,1.129216e+06,3.4371033,4.311554,-0.0001379447
5,3,2023-10-25 12:00:00,20.133942,15.032715,72.48914,1.9550323e-05,1.348096e+06,4.3326263,0.8210449,-0.00017827842
5,3,2023-10-26 12:00:00,20.311188,17.007477,81.33099,0.00021600723,1.118272e+06,6.6893463,4.7472534,-0.0002182636
5,3,2023-10-27 12:00:00,18.496796,12.038971,66.05689,0.00024986267,1.225152e+06,5.3140717,1.1824188,-0.00018481747
5,3,2023-10-28 12:00:00,19.328278,13.25058,67.897545,0.00020122528,1.619648e+06,3.5104523,4.052307,-0.00020701485
5,3,2023-10-29 12:00:00,18.65445,15.977722,84.43774,9.441376e-05,776320.0,1.870758,5.6279297,-0.00012032129
5,3,2023-10-30 12:00:00,17.448792,9.152679,58.219273,0.0,1.98272e+06,3.6888733,0.6078491,-0.00020739506
5,3,2023-10-31 12:00:00,15.572052,10.600891,72.279045,1.04904175e-05,764352.0,-1.1374207,1.1790161,-7.903599e-05
5,3,2023-11-01 12:00:00,19.325287,14.79837,75.07727,9.250641e-05,1.062336e+06,5.121292,3.4458008,-0.00013434654
5,3,2023-11-02 12:00:00,17.44577,14.294281,81.75924,9.727478e-05,661760.0,7.2827606,0.6778259,-0.00019486668
5,3,2023-11-03 12:00:00,14.982574,10.081238,72.50853,5.7697296e-05,660480.0,5.671295,-0.5288086,-0.00010261079
5,3,2023-11-04 12:00:00,18.79068,13.778564,72.666725,2.861023e-05,837696.0,5.6003876,5.694565,-0.00012685545
5,3,2023-11-05 12:00:00,16.625305,8.576141,58.994736,2.861023e-06,1.525248e+06,3.3373413,0.57458496,-0.00016086944
5,3,2023-11-06 12:00:00,15.2464905,6.3317566,55.27335,3.4332275e-05,1.618112e+06,2.7072906,-1.7536926,-0.00015372992
5,3,2023-11-07 12:00:00,15.27063,8.240753,62.880714,9.536743e-07,1.756544e+06,3.7658844,-0.8722534,-0.00014417479
5,3,2023-11-08 12:00:00,16.072968,8.4635315,60.642166,0.0,1.79072e+06,0.6148987,1.0361786,-0.00015471433
5,3,2023-11-09 12:00:00,16.215485,8.645905,60.8398,0.0,1.906688e+06,2.291687,-1.2113647,-0.0001835057
5,3,2023-11-10 12:00:00,16.982391,10.446716,65.393456,0.0,1.787392e+06,2.939865,-0.050872803,-0.00015451014
5,3,2023-11-11 12:00:00,19.09024,13.728485,71.0891,2.4795532e-05,938624.0,3.3614197,-0.6960907,-0.0001447862
5,3,2023-11-12 12:00:00,18.97226,16.05304,83.17671,0.00012254715,612032.0,2.9754486,0.8260498,-6.0062855e-05
5,3,2023-11-13 12:00:00,19.582489,14.540344,72.66691,4.7683716e-07,1.245184e+06,-0.25698853,-0.7872467,-0.000121075194
5,3,2023-11-14 12:00:00,21.036072,13.369507,61.569534,0.0,1.966528e+06,0.68930054,-0.7801361,-0.00018523936
5,3,2023-11-15 12:00:00,19.525238,13.218658,66.931564,0.0,1.936384e+06,-1.1977539,-1.962265,-0.00017645769
5,3,2023-11-16 12:00:00,18.935822,14.720734,76.53791,0.0,1.711616e+06,-0.370636,-1.3832397,-0.00014711241
5,3,2023-11-17 12:00:00,18.407501,15.182648,81.496086,0.0,1.853952e+06,-1.7504272,-1.9985657,-0.00015826384
5,3,2023-11-18 12:00:00,19.063934,14.571106,75.19928,0.0,1.851072e+06,-0.9549713,-1.0606232,-0.00016718707
5,3,2023-11-19 12:00:00,20.794128,11.680634,55.93981,0.0,1.866624e+06,-0.16192627,-0.37698364,-0.00017505046
5,3,2023-11-20 12:00:00,19.465118,13.223267,67.20232,0.0,1.884288e+06,1.1072845,-1.0184631,-0.00016009714
5,3,2023-11-21 12:00:00,15.406586,6.2356567,54.347324,0.0,1.895744e+06,0.18521118,-3.525299,-0.00015876559
5,3,2023-11-22 12:00:00,15.19455,4.136444,"47611,000",0.0,1.861056e+06,-1.8354797,-3.2908173,-0.00014598388
5,3,2023-11-23 12:00:00,14.650177,3.3308105,46.592365,0.0,1.85248e+06,-3.3497925,-1.3407898,-0.00014698133
5,3,2023-11-24 12:00:00,14.413971,3.196869,46.86308,0.0,1.869888e+06,0.34294128,-1.0478516,-0.0001419615
5,3,2023-11-25 12:00:00,14.314667,5.3370056,54.791992,0.0,1.84608e+06,-1.2302399,-0.37503052,-0.00013105292
5,3,2023-11-26 12:00:00,13.930176,8.376221,69.19497,0.0,1.615424e+06,1.0496216,0.15985107,-0.00010538241
5,3,2023-11-27 12:00:00,11.364471,9.217438,86.64852,9.536743e-07,689408.0,1.8356781,-0.48744202,-4.5551686e-05
5,3,2023-11-28 12:00:00,14.120148,12.392181,89.343285,6.67572e-05,259648.0,2.4460297,2.4202423,-4.6920264e-05
5,3,2023-11-29 12:00:00,17.59195,14.978607,84.6652,3.1471252e-05,1.140096e+06,4.2198944,2.4091797,-0.00016955077
5,3,2023-11-30 12:00:00,17.120392,16.379059,95.40377,0.0004310608,125760.0,3.997879,6.2551727,-1.8261373e-05
5,3,2023-12-01 12:00:00,12.852905,6.556427,65.55456,9.536743e-06,1.621184e+06,4.281662,-0.55755615,-0.00016059983
5,3,2023-12-02 12:00:00,12.348846,8.041046,74.993355,4.2915344e-06,1.621184e+06,1.6943512,-0.044006348,-0.00012238463
5,3,2023-12-03 12:00:00,11.2534485,8.090118,80.881386,0.0,1.450624e+06,1.2301178,2.41008,-0.0001242233
5,3,2023-12-04 12:00:00,13.465668,10.80069,83.91849,0.0,1.140096e+06,1.3206635,-1.597229,-0.00014658761
5,3,2023-12-05 12:00:00,9.9739685,7.8648376,86.73462,4.2915344e-06,352448.0,-2.3489685,-0.3555603,-3.1811884e-05
5,3,2023-12-06 12:00:00,12.735931,10.2777405,85.00021,1.7642975e-05,868224.0,-0.51168823,-1.0689392,-8.790963e-05
5,3,2023-12-07 12:00:00,13.752014,11.534058,86.47341,0.0001296997,818048.0,1.4694214,3.385666,-0.00011942256
5,3,2023-12-08 12:00:00,14.903717,9.699921,71.0403,0.0,1.292672e+06,3.3921661,-2.124771,-0.00015479769
5,3,2023-12-09 12:00:00,15.846741,12.980316,83.08948,3.8146973e-06,951232.0,1.7654572,2.2013702,-9.0977876e-05
5,3,2023-12-10 12:00:00,15.718872,12.341278,80.33681,1.9073486e-06,1.040896e+06,-1.0512543,-0.30770874,-0.00011712336
5,3,2023-12-11 12:00:00,16.80832,10.8471985,67.9053,0.0,1.34976e+06,0.018722534,0.41732788,-0.00012727291
5,3,2023-12-12 12:00:00,16.570282,14.346863,86.71578,0.00010251999,547392.0,3.8263397,2.9932709,-7.546763e-05
5,3,2023-12-13 12:00:00,13.906982,6.70755,61.842815,9.536743e-07,1.633216e+06,2.9324036,-3.5951538,-0.00016787904
5,3,2023-12-14 12:00:00,11.3750305,4.9996033,64.87128,0.0,1.65376e+06,-1.5802612,-2.559784,-0.0001232007
5,3,2023-12-15 12:00:00,13.654633,4.35318,53.39717,0.0,1.630464e+06,-4.4387665,-2.63797,-0.00014407584
5,3,2023-12-16 12:00:00,13.778839,5.6734314,58.067154,0.0,1.692224e+06,-2.8760223,-1.4904633,-0.00013813423
5,3,2023-12-17 12:00:00,12.570099,5.021332,60.051273,0.0,1.681152e+06,-0.76782227,-0.9712982,-0.0001299472
5,3,2023-12-18 12:00:00,11.5052185,4.6582336,62.802387,0.0,1.673536e+06,-0.7284241,-1.0232697,-0.0001267828
5,3,2023-12-19 12:00:00,11.111176,4.7923584,65.06868,0.0,1.660352e+06,-0.17478943,-0.84310913,-0.000118797645
5,3,2023-12-20 12:00:00,10.662842,8.188263,84.678505,0.00018882751,734592.0,-1.842804,-3.161087,-9.426242e-05
5,3,2023-12-21 12:00:00,11.939667,4.509247,60.395336,0.0,1.614016e+06,-1.216507,-1.565445,-0.00012274622
5,3,2023-12-22 12:00:00,13.6718445,6.842926,63.380615,0.0,1.627584e+06,-1.3890686,-1.5827789,-0.000122067984
5,3,2023-12-23 12:00:00,12.989319,5.40506,60.005127,0.0,1.64736e+06,-1.807724,-1.1862793,-0.00013009063
5,3,2023-12-24 12:00:00,11.833252,6.5812073,70.214584,0.0,1.63456e+06,0.26766968,0.10908508,-0.0001137855
5,3,2023-12-25 12:00:00,9.671661,7.0189514,83.54237,0.0,1.482688e+06,0.05305481,-0.34675598,-9.635091e-05
5,3,2023-12-26 12:00:00,5.4322205,4.368744,92.85751,0.0,1.047552e+06,-1.1075287,-1.5910187,-7.077842e-05
5,3,2023-12-27 12:00:00,6.183197,3.2600403,81.54715,0.0,1.461888e+06,-0.14976501,-1.0191803,-0.000105230836
5,3,2023-12-28 12:00:00,10.338348,5.2302856,70.621796,0.0,1.556352e+06,-1.4611511,-0.7768097,-0.000111457426
5,3,2023-12-29 12:00:00,11.345856,7.5769043,77.62853,0.0,1.23392e+06,-0.5090027,0.12820435,-0.000103731174
5,3,2023-12-30 12:00:00,10.86618,7.2847595,78.55501,0.0,1.30624e+06,-0.42286682,0.04083252,-8.992106e-05
5,3,2023-12-31 12:00:00,12.050659,10.155243,88.18726,0.0,799360.0,2.703598,1.1394653,-0.00010368624
6,3,2023-01-01 12:00:00,16.701874,5.936157,49.012276,0.0,1.55104e+06,-0.05680847,5.5925293,-0.00019572629
6,3,2023-01-02 12:00:00,12.1857605,8.749786,79.530396,0.0,1.415616e+06,-0.42211914,-1.3600464,-0.00016358565
6,3,2023-01-03 12:00:00,10.190216,5.4599304,72.47001,0.0,1.671296e+06,-0.9940033,-2.0581512,-0.0001328548
6,3,2023-01-04 12:00:00,12.135986,8.853577,80.35248,0.0,1.432768e+06,-1.9661865,-1.4850616,-0.00011657155
6,3,2023-01-05 12:00:00,13.458588,9.959198,79.37466,0.0,1.650688e+06,-0.6197357,-0.9127197,-0.00013494818
6,3,2023-01-06 12:00:00,13.018311,8.541473,74.25333,0.0,1.643008e+06,-0.12484741,-0.23977661,-0.00012909505
6,3,2023-01-07 12:00:00,13.91864,10.861847,81.8159,8.392334e-05,947200.0,3.3400574,5.3930664,-9.850832e-05
6,3,2023-01-08 12:00:00,15.737488,13.535431,86.75629,7.677078e-05,679808.0,4.946594,3.3771667,-0.00013580569
6,3,2023-01-09 12:00:00,16.079834,13.137665,82.70752,9.536743e-07,1.30144e+06,2.8898773,-1.7186279,-0.00016846135
6,3,2023-01-10 12:00:00,11.962341,10.747467,92.27355,1.1920929e-05,876160.0,1.146698,0.36387634,-7.634726e-05
6,3,2023-01-11 12:00:00,14.205841,12.5035095,89.50041,3.9577484e-05,602752.0,3.138092,0.14720154,-7.586717e-05
6,3,2023-01-12 12:00:00,12.2447815,9.378601,82.65207,0.0,1.507584e+06,-1.9368896,-1.0134888,-0.00011725561
6,3,2023-01-13 12:00:00,10.098602,8.522491,89.94063,0.0,1.398016e+06,-1.1549835,-0.9183502,-9.7705284e-05
6,3,2023-01-14 12:00:00,9.827362,5.228546,73.06728,0.0,1.529344e+06,-0.07481384,-0.4605713,-0.00013327971
6,3,2023-01-15 12:00:00,11.989807,9.94046,87.27864,0.00012779236,644800.0,3.3770294,-1.1595764,-5.864282e-05
6,3,2023-01-16 12:00:00,12.301758,8.181427,75.94626,2.1457672e-05,863040.0,5.475357,0.60289,-7.9178484e-05
6,3,2023-01-17 12:00:00,12.483673,5.95224,64.42023,2.3841858e-06,781120.0,6.505539,-1.510498,-0.000150576
6,3,2023-01-18 12:00:00,9.716095,1.7483826,57.601006,0.0,1.741632e+06,4.8697357,-2.9455261,-0.00015121419
6,3,2023-01-19 12:00:00,9.875427,4.682678,70.11535,0.0,1.690688e+06,3.1440582,-1.3715363,-0.00012329244
6,3,2023-01-20 12:00:00,14.655914,10.804657,77.70945,3.8146973e-05,1.05056e+06,3.308075,-3.2933807,-0.00010689371
6,3,2023-01-21 12:00:00,14.994354,9.586334,70.090935,2.3841858e-06,1.312896e+06,0.13900757,-4.303406,-0.00013784575
6,3,2023-01-22 12:00:00,10.1137085,-4.037323,36.719505,0.0,1.86976e+06,-2.9740295,-2.1638947,-0.00018121023
6,3,2023-01-23 12:00:00,8.947784,-2.8596497,43.357502,0.0,1.90336e+06,-1.3286896,-2.2209778,-0.00014984491
6,3,2023-01-24 12:00:00,8.467926,-2.3295593,46.580807,0.0,1.854272e+06,-4.8442535,-3.2748413,-0.00014510378
6,3,2023-01-25 12:00:00,8.191559,-1.3094177,51.163395,0.0,1.88288e+06,-2.8873749,-2.9149628,-0.00013428554
6,3,2023-01-26 12:00:00,7.785492,0.6012268,60.43643,0.0,1.576128e+06,1.306366,-1.6839142,-9.926339e-05
6,3,2023-01-27 12:00:00,9.027985,1.453186,59.067226,0.0,1.890368e+06,-0.34291077,-1.6662445,-0.00012592576
6,3,2023-01-28 12:00:00,9.160553,-1.4564514,47.40507,0.0,1.926784e+06,-1.068039,-3.2316132,-0.00013597216
6,3,2023-01-29 12:00:00,9.208313,-1.4842224,47.15664,0.0,1.934016e+06,-3.4229126,-1.6035004,-0.00013891002
6,3,2023-01-30 12:00:00,9.895569,0.99887085,53.934486,0.0,1.926592e+06,-2.7275543,-1.1095886,-0.00013057492
6,3,2023-01-31 12:00:00,11.350739,0.12582397,45.96475,0.0,2.006144e+06,-1.3919373,-1.519989,-0.00015155552
6,3,2023-02-01 12:00:00,11.476593,0.6920471,47.487785,0.0,2.007296e+06,-1.6277161,-1.1457825,-0.00014940696
6,3,2023-02-02 12:00:00,12.478027,1.4456787,46.93135,0.0,2.012928e+06,-0.5991974,-0.22901917,-0.00015238696
6,3,2023-02-03 12:00:00,14.158844,3.1408997,47.45488,0.0,2.039488e+06,-1.4450531,-1.2371521,-0.00016298098
6,3,2023-02-04 12:00:00,14.764862,0.6928406,38.31578,0.0,2.08384e+06,-2.0271454,-1.5728455,-0.00017352379
6,3,2023-02-05 12:00:00,15.874176,2.2397766,39.865627,0.0,2.089536e+06,-2.6308746,-1.3322296,-0.0001746118
6,3,2023-02-06 12:00:00,14.2951355,2.205597,44.018013,0.0,2.096448e+06,0.43940735,-0.87449646,-0.00015583355
6,3,2023-02-07 12:00:00,9.978363,5.498871,73.70252,0.000248909,1.35296e+06,-3.5194244,-1.4083862,-0.00019609393
6,3,2023-02-08 12:00:00,11.348846,6.1834717,70.53952,1.3828278e-05,1.234432e+06,-4.416031,0.65715027,-0.00014008651
6,3,2023-02-09 12:00:00,14.370728,6.849823,60.60195,1.6212463e-05,2.071744e+06,-3.144989,-0.8488312,-0.0001832433
6,3,2023-02-10 12:00:00,11.932312,2.624054,52.910835,0.0,1.949184e+06,-5.2459717,-0.81144714,-0.00014869007
6,3,2023-02-11 12:00:00,12.023956,1.1199646,47.236034,0.0,1.714944e+06,-4.8282623,0.05671692,-0.00013783388
6,3,2023-02-12 12:00:00,13.058838,4.268524,55.182884,0.0,1.319168e+06,-2.7495422,-0.35035706,-0.0001225227
6,3,2023-02-13 12:00:00,15.273773,4.887451,49.92248,0.0,2.122048e+06,-3.3076477,-0.07043457,-0.0001725757
6,3,2023-02-14 12:00:00,15.972382,5.711151,50.549656,0.0,2.18272e+06,-2.5934143,1.2659454,-0.00018076389
6,3,2023-02-15 12:00:00,16.05899,5.8415833,50.726707,0.0,2.039104e+06,-3.7570343,-0.96336365,-0.00016501988
6,3,2023-02-16 12:00:00,15.751007,6.252533,53.223507,0.0,2.19808e+06,-3.2839508,-2.521408,-0.00016735354
6,3,2023-02-17 12:00:00,15.526428,4.639618,48.27817,0.0,2.220032e+06,-4.9565125,-2.057312,-0.00017888169
6,3,2023-02-18 12:00:00,17.870026,7.207123,49.68059,0.0,2.139264e+06,-2.6950226,-1.0406647,-0.00018723868
6,3,2023-02-19 12:00:00,15.922699,7.3758545,56.860775,0.0,1.702784e+06,-3.148758,-0.19070435,-0.00014661276
6,3,2023-02-20 12:00:00,16.866516,6.480438,50.357758,9.536743e-07,1.528448e+06,-1.6552734,0.62976074,-0.00014102901
6,3,2023-02-21 12:00:00,16.60379,10.187592,65.83499,2.9087067e-05,1.739072e+06,1.8882904,-0.24536133,-0.00013624574
6,3,2023-02-22 12:00:00,13.748932,8.070587,68.57695,0.0,2.181376e+06,1.3061066,-0.64060974,-0.00014565932
6,3,2023-02-23 12:00:00,11.590668,0.10366821,45.16864,0.0,2.402304e+06,3.0879822,-3.5495605,-0.00015100325
6,3,2023-02-24 12:00:00,10.554077,0.46694946,49.672462,0.0,2.433472e+06,0.6025543,-0.33171082,-0.00014711823
6,3,2023-02-25 12:00:00,9.898102,2.1217957,58.439873,9.536743e-07,1.718976e+06,3.1920319,-1.0273285,-0.00013057748
6,3,2023-02-26 12:00:00,11.406097,6.260132,70.645164,3.33786e-05,1.69472e+06,1.0319214,-2.8974762,-0.00015397323
6,3,2023-02-27 12:00:00,10.532196,-0.9442444,44.89686,0.0,2.310208e+06,0.39250183,-1.3905945,-0.00015501701
6,3,2023-02-28 12:00:00,10.656372,-3.726532,36.2482,0.0,2.367424e+06,-0.2756195,-0.74972534,-0.00015664892
6,3,2023-03-01 12:00:00,9.735382,-2.250122,43.01979,0.0,2.557376e+06,-0.2768097,-1.9851379,-0.00014835899
6,3,2023-03-02 12:00:00,11.708557,-2.2897644,37.617638,0.0,2.586432e+06,-0.72306824,-1.0349121,-0.00014043995
6,3,2023-03-03 12:00:00,13.49411,-1.3368835,35.89439,0.0,2.53312e+06,0.25115967,-0.7822418,-0.00014618342
6,3,2023-03-04 12:00:00,15.260529,1.0137634,37.981068,0.0,2.5008e+06,-0.44096375,1.1520996,-0.00018324936
6,3,2023-03-05 12:00:00,10.18692,6.5469666,78.13743,0.0004606247,749568.0,-0.44041443,2.1017609,-0.00014672219
6,3,2023-03-06 12:00:00,13.930817,10.33255,78.92028,7.200241e-05,1.25408e+06,0.17910767,3.7605133,-0.00015243399
6,3,2023-03-07 12:00:00,15.899933,9.740814,66.826416,1.001358e-05,1.292608e+06,3.6665344,0.57118225,-0.00014301739
6,3,2023-03-08 12:00:00,16.520905,12.085297,75.05688,1.4305115e-05,1.398912e+06,5.07782,3.1671753,-0.000148369
6,3,2023-03-09 12:00:00,17.93399,15.21579,84.134026,0.0001373291,1.215616e+06,6.0016937,2.5157318,-0.0001511604
6,3,2023-03-10 12:00:00,17.528961,11.401886,67.309654,0.0,2.022656e+06,1.8639221,-0.05076599,-0.000177762
